계정,연도,상품번호,판매자코드,ROAS%,광고비,광고전환매출,클릭
dlwodb888,2026,4380082560,WDE81D2,68747,495,340300,1
dlwodb888,2026,4384911172,W9A41CD,1031,22473,231720,63
dlwodb888,2026,4384911185,W605FF6,2048,1529,31310,5
dlwodb888,2026,4384911404,W9A41CF,1665,10439,173790,31
dlwodb888,2026,4384913343,W9A41CD,843,13739,115860,43
dlwodb888,2026,4384913435,WFF84CC,104267,495,516120,1
dlwodb888,2026,4384913649,W9A41CF,1223,14212,173790,41
dlwodb888,2026,4384913774,W8CDD75,783,4400,34440,15
dlwodb888,2026,4384915765,W96FB61,539,7656,41280,17
dlwodb888,2026,4384920437,W85B9CA,498,8151,40560,17
dlwodb888,2026,4384921921,WDEE1A6,1406,1397,19640,2
dlwodb888,2026,4384921929,W80B4BB,457,14300,65280,12
dlwodb888,2026,4402815682,WC793D3,71989,2167,1560000,4
dlwodb888,2026,4402815703,WFG4SL3,878,3036,26670,3
dlwodb888,2026,4402816149,W0E0CC6,4877,990,48280,2
dlwodb888,2026,4494699593,W3B475F,1268,2695,34170,5
dlwodb888,2026,4494706037,WBE911B,421,5445,22930,10
dlwodb888,2026,4525942347,WE6D656,505,9438,47680,20
dlwodb888,2026,4620543410,,544,8228,44740,24
dlwodb888,2026,4620543457,WD47FF9,1068,1584,16910,5
dlwodb888,2026,4620544337,WC5A108,6625,1980,131170,4
dlwodb888,2026,4620546090,WAA6DAB,323,7205,23250,16
dlwodb888,2026,4620547050,W0E5CD8,431,12584,54280,31
dlwodb888,2026,4620549283,W4B9B39,774,2563,19830,5
dlwodb888,2026,4620549852,WC08F83,731,8602,62860,18
dlwodb888,2026,4620551492,W86D999,1167,1012,11810,2
dlwodb888,2026,4620552220,W822C4E,255,5181,13190,12
dlwodb888,2026,4620552611,W45A5B0,2962,1331,39420,4
dlwodb888,2026,4620553155,W92EA11,1363,7777,106000,15
dlwodb888,2026,4620553197,W952AFC,1826,2772,50620,6
dlwodb888,2026,4620553322,W13958A,494,12980,64160,24
dlwodb888,2026,4637630911,WFHK273,655,1804,11810,4
dlwodb888,2026,4637632058,WFIO177,384,6666,25600,15
dlwodb888,2026,4637643013,WDA490C,855,1397,11940,4
dlwodb888,2026,4637646599,WFK3NIO,390,11429,44520,23
dlwodb888,2026,4637659176,WE410D8,1241,3707,46020,11
dlwodb888,2026,4637659943,WD1DD1C,789,7227,57000,13
dlwodb888,2026,4646550284,WFJ60GZ,699,4796,33510,11
dlwodb888,2026,4195544272,WC08F83,5905,5577,329300,10
dlwodb888,2026,4376331953,WF5492E,1377,3377,46500,7
dlwodb888,2026,4376336850,WDAFCD8,2641,2651,70020,10
dlwodb888,2026,4376343700,WCC34C8,1868,1705,31850,3
dlwodb888,2026,4376345645,WCA1873,3701,495,18320,1
dlwodb888,2026,4376351866,WC2F449,1295,2651,34320,5
dlwodb888,2026,4376363458,WB7EAA8,10926,3454,377380,7
dlwodb888,2026,4376364480,WB6E311,18552,429,79590,1
dlwodb888,2026,4376365898,WB4611B,648,5852,37950,12
dlwodb888,2026,4376379453,,4581,671,30740,3
dlwodb888,2026,4376383860,WA2EFEC,3161,1672,52860,3
dlwodb888,2026,4376384584,WA0E660,1581,2420,38270,4
dlwodb888,2026,4376390011,W9C252F,5302,2387,126560,6
dlwodb888,2026,4376392772,W9AC91B,5991,550,32950,1
dlwodb888,2026,4384911344,W96FAEF,1280,5445,69710,10
dlwodb888,2026,4384911563,W8CDD75,1443,2387,34440,6
dlwodb888,2026,4384913605,WE3E19F,52047,341,177480,1
dlwodb888,2026,4384916664,WA062FC,34197,198,67710,1
dlwodb888,2026,4402815891,WF2CC22,5766,627,36150,5
dlwodb888,2026,4494701649,W5D5A2E,1432,1023,14650,2
dlwodb888,2026,4525942294,WE951E2,758,4499,34100,11
dlwodb888,2026,4620543026,WFG6YYR,319,9790,31240,20
dlwodb888,2026,4620543092,WE2814E,655,4301,28180,8
dlwodb888,2026,4620548346,WC7B4F4,905,4422,40000,9
dlwodb888,2026,4620549262,W8B9037,3095,4609,142650,9
dlwodb888,2026,4620549901,WFHPAUY,317,30976,98340,62
dlwodb888,2026,4620549984,WC94791,2666,3201,85330,8
dlwodb888,2026,4620552519,W021922,1467,2805,41160,5
dlwodb888,2026,4620552577,WBF01A0,379,5918,22440,11
dlwodb888,2026,4620552633,WFG1A48,5628,363,20430,1
dlwodb888,2026,4620552646,W08B7E5,913,4510,41180,10
dlwodb888,2026,4620552848,WD10D4B,1761,2266,39900,5
dlwodb888,2026,4620553273,WCC2BE7,2990,1155,34540,3
dlwodb888,2026,4637619992,WB5B3D5,3764,1034,38920,3
dlwodb888,2026,4637666393,WCD402A,1378,1265,17430,4
dlwodb888,2026,4637668123,WAB949E,436,8745,38130,16
dlwodb888,2026,4646559366,W689F7B,2594,759,19690,2
dlwodb888,2026,4195503591,W8B8CF8,7879,660,52000,1
dlwodb888,2026,4195516144,WDB5079,6997,605,42330,1
dlwodb888,2026,4206259832,WEC7D36,7467,660,49280,1
dlwodb888,2026,4357152590,WA86F66,1479,2563,37910,4
dlwodb888,2026,4376331779,WF6AB11,2270,1254,28460,2
dlwodb888,2026,4376331963,WF52A8F,859,2761,23710,5
dlwodb888,2026,4376333574,WEA1D18,561,3498,19640,6
dlwodb888,2026,4376333633,WEAA3B9,5589,550,30740,1
dlwodb888,2026,4376340056,WD40DE3,48831,1078,526400,2
dlwodb888,2026,4376341274,WD116D3,4164,3212,133760,6
dlwodb888,2026,4376342980,WCDE43D,570,3432,19570,6
dlwodb888,2026,4376344093,WCB9A11,2158,1166,25160,2
dlwodb888,2026,4376346048,WC99575,7017,517,36280,1
dlwodb888,2026,4376351036,WC426AD,4727,451,21320,1
dlwodb888,2026,4376355518,WBED878,9629,396,38130,1
dlwodb888,2026,4376356594,WBD70BB,3907,550,21490,1
dlwodb888,2026,4376359408,WBAD39B,7924,550,43580,1
dlwodb888,2026,4376362800,WB84898,5990,1848,110690,3
dlwodb888,2026,4376365111,WB65BD7,6258,1474,92250,4
dlwodb888,2026,4376366323,WB3C817,11921,660,78680,1
dlwodb888,2026,4376376015,WAB82D3,14112,1144,161440,2
dlwodb888,2026,4376379842,WA86F66,2374,3399,80700,6
dlwodb888,2026,4376382522,WA463FC,1480,2827,41830,6
dlwodb888,2026,4376388188,W9DE70F,3169,1320,41830,2
dlwodb888,2026,4376388818,W9D170E,15530,836,129830,4
dlwodb888,2026,4376389733,W9C9229,7010,583,40870,1
dlwodb888,2026,4376390423,W9C04A1,3846,572,22000,1
dlwodb888,2026,4376392035,W9B3EF2,3030,825,25000,3
dlwodb888,2026,4376396789,W9797BC,3788,660,25000,1
dlwodb888,2026,4384916897,W66A263,7630,506,38610,1
dlwodb888,2026,4384922609,WDD66BD,2471,1199,29630,2
dlwodb888,2026,4402816075,WC91232,750,9086,68160,17
dlwodb888,2026,4494693090,WCFB9D1,5558,616,34240,1
dlwodb888,2026,4494706491,WC54F96,5811,1287,74790,2
dlwodb888,2026,4525941727,W6B6127,367,1958,7190,4
dlwodb888,2026,4525942316,WEB3DC2,1089,4301,46840,12
dlwodb888,2026,4620541473,W8AB972,335,40249,134850,99
dlwodb888,2026,4620541980,W1C0E1F,3908,1320,51580,2
dlwodb888,2026,4620542316,WB3DBED,911,1837,16740,3
dlwodb888,2026,4620542440,WEB07A1,7924,660,52300,1
dlwodb888,2026,4620543442,W1AB918,1335,1276,17040,3
dlwodb888,2026,4620543552,W7D9E98,4828,2299,111000,4
dlwodb888,2026,4620543840,W9C89AC,729,1617,11790,3
dlwodb888,2026,4620544205,WC16953,1344,4389,58990,7
dlwodb888,2026,4620545174,WFFJUTB,2112,1826,38570,3
dlwodb888,2026,4620546442,WCC05A5,2434,3003,73080,8
dlwodb888,2026,4620546477,WA28EB9,1989,1232,24510,2
dlwodb888,2026,4620547133,W45A5E9,468,9185,42980,16
dlwodb888,2026,4620547173,W9760AD,836,3201,26770,5
dlwodb888,2026,4620547247,W28D32D,1312,3190,41850,5
dlwodb888,2026,4620547285,W8673EA,1368,4312,58980,7
dlwodb888,2026,4620547511,WA1BD6B,424,9614,40800,16
dlwodb888,2026,4620548428,W79D3BB,7061,638,45050,1
dlwodb888,2026,4620549590,W94827C,688,4609,31720,9
dlwodb888,2026,4620551027,WEFE65D,2755,1100,30300,2
dlwodb888,2026,4620551525,WBF14D2,21249,1254,266460,2
dlwodb888,2026,4620552003,WB3EEF9,891,1958,17440,3
dlwodb888,2026,4620552301,W56F4A5,2191,2068,45310,4
dlwodb888,2026,4620552321,W387B17,3121,1265,39480,2
dlwodb888,2026,4620552508,W96C55E,3119,1265,39460,2
dlwodb888,2026,4620552753,W84CF2B,2558,1738,44460,3
dlwodb888,2026,4620552813,W9A2DD6,2553,1221,31170,2
dlwodb888,2026,4637630285,WBDC338,2912,2134,62150,5
dlwodb888,2026,4637634393,WB820E1,5622,1221,68640,2
dlwodb888,2026,4637637181,WDF555E,5314,440,23380,2
dlwodb888,2026,4637638199,WFJ60LE,1596,3300,52680,5
dlwodb888,2026,4637649388,WC8D7A7,693,1848,12800,4
dlwodb888,2026,4637649681,WE31394,322,3982,12840,7
dlwodb888,2026,4637650032,WC4CD78,769,1793,13780,3
dlwodb888,2026,4637650543,W642A2D,1172,1144,13410,2
dlwodb888,2026,4637650588,W9EA0CC,4244,1727,73300,3
dlwodb888,2026,4637655856,WFFSB9L,3502,2475,86670,4
dlwodb888,2026,4637658072,WFHQOR9,1532,1188,18200,2
dlwodb888,2026,4637663121,WFG1QG8,1713,4807,82320,9
dlwodb888,2026,4637664082,WC0C6D4,474,3212,15210,7
dlwodb888,2026,4637664665,W48FEA5,3480,1100,38280,2
dlwodb888,2026,4637666101,WFJZ2R5,296,5126,15150,11
dlwodb888,2026,4637668985,WFHB4AD,3423,2464,84350,4
dlwodb888,2026,4637670425,WC17F14,3034,1947,59080,3
dlwodb888,2026,4646539740,WCB9C16,9545,231,22050,1
dlwodb888,2026,4646558018,WE9012E,1833,1122,20570,2
dlwodb888,2026,4646561023,WEA9951,300,3333,9990,6
dlwodb888,2026,4328255728,W14E00C,3048,539,16430,1
dlwodb888,2026,4365511084,W583F46,9318,968,90200,2
dlwodb888,2026,4376332499,WF1E259,14053,1210,170040,2
dlwodb888,2026,4376339168,WD55151,2256,1133,25560,2
dlwodb888,2026,4376344507,WCB9CA8,3412,1166,39780,2
dlwodb888,2026,4376364130,WB70BF0,7269,550,39980,2
dlwodb888,2026,4376369624,WB0A964,4062,2486,100980,5
dlwodb888,2026,4384925497,WD17F0C,2990,583,17430,1
dlwodb888,2026,4384926391,WFGB0VI,23673,660,156240,1
dlwodb888,2026,4384928061,WF8D374,75859,99,75100,1
dlwodb888,2026,4525942554,WEBE235,24929,396,98720,4
dlwodb888,2026,4620542092,W33E50F,18115,1309,237120,2
dlwodb888,2026,4620544293,W83118C,5118,550,28150,1
dlwodb888,2026,4620544669,WBEF4D3,994,1100,10930,2
dlwodb888,2026,4620545523,W1C982F,1984,550,10910,1
dlwodb888,2026,4620549494,WC13ECF,2154,957,20610,2
dlwodb888,2026,4637615471,WA101D9,2403,660,15860,1
dlwodb888,2026,4637646009,WC49C55,1128,869,9800,2
dlwodb888,2026,4637661745,WFGMY1G,3193,550,17560,1
dlwodb888,2026,4713977104,WDB522B,14927,660,98520,1
dlwodb999,2025,4056356303,WAB0856,3133,1122,35150,4
dlwodb999,2025,4055913158,W968C93,35495,616,218650,2
dlwodb999,2025,4344433065,LCE_SX_L0660574_00,1771,4543,80450,7
dlwodb999,2025,4345776433,LCE_MX_L0189777_00,485,11781,57080,13
dlwodb999,2025,4345780200,LCE_MX_L7562163_00,389,13992,54420,19
dlwodb999,2025,4345850678,LCE_MX_L7096335,856,37587,321900,41
dlwodb999,2025,4345865824,LCE_MX_L7401549_00,280,42603,119340,79
dlwodb999,2025,4345874174,LCE_MX_L8498872,238,27181,64590,33
dlwodb999,2025,4345886280,LCE_MX_L3944315,222,31284,69480,46
dlwodb999,2025,4345969188,LCE_MX_L5058107_00,442,7887,34840,10
dlwodb999,2025,4345972737,LCE_MX_L3638735_00,1008,5159,52000,8
dlwodb999,2025,4345981950,LCE_MX_L5875544_00,889,17017,151220,29
dlwodb999,2025,4345997690,LCE_MX_L5988331_00,417,13585,56710,17
dlwodb999,2025,4346013733,LCE_MX_L4857828_00,1596,1078,17200,3
dlwodb999,2025,4346028016,LCE_MX_L7788536,275,13761,37850,20
dlwodb999,2025,4346031361,LCE_MX_L2936354,727,24244,176280,46
dlwodb999,2025,4346038871,LCE_MX_L3716037_00,219,23243,50870,34
dlwodb999,2025,4346468511,LCE_SX_L1563980,1545,51205,791120,62
dlwodb999,2025,4346488805,LCE_MX_L8453697,401,5830,23390,7
dlwodb999,2025,4346499094,LCE_MX_L5322032_00,1575,8261,130130,11
dlwodb999,2025,4346514441,LCE_MX_L0005339_00,2232,792,17680,1
dlwodb999,2025,4346515586,LCE_MX_L5550823_00,1457,3850,56080,5
dlwodb999,2025,4346599967,,1314,10230,134400,11
dlwodb999,2025,4346614945,LCE_MX_L4014387_00,877,2827,24790,5
dlwodb999,2025,4346628027,LCE_MX_L6058205_00,431,11924,51370,14
dlwodb999,2025,4346631872,LCE_MX_L1248657,808,15675,126580,20
dlwodb999,2025,4346641483,LCE_MX_L7347249_00,809,4609,37290,7
dlwodb999,2025,4346657949,LCE_MX_L0059754_01,816,9669,78930,14
dlwodb999,2025,4349926788,LCE_MX_L7085219_00,2180,2618,57080,6
dlwodb999,2025,4349988133,LCE_MX_L7814789_00,2115,7744,163770,11
dlwodb999,2025,4354585924,LCE_MX_L6897403_00,6287,3201,201250,5
dlwodb999,2025,4354597634,LCE_SX_L2391388_00,2131,9460,201600,11
dlwodb999,2025,4354598975,LCE_MX_L7561258_00,952,6710,63860,8
dlwodb999,2025,4354619747,LCE_MX_L9620759_00,686,26873,184380,43
dlwodb999,2025,4354622639,LCE_MX_L5902622_00,403,18040,72620,28
dlwodb999,2025,4354636752,LCE_MX_L9434464_00,349,9471,33040,11
dlwodb999,2025,4354664372,LCE_MX_L7399815_00,261,12166,31760,15
dlwodb999,2025,4345781540,WF20EA0,898,9900,88860,26
dlwodb999,2025,4345782636,LCE_SX_L4942165_03,315,5104,16090,14
dlwodb999,2025,4345784380,LCE_SX_L5240269_00,50683,627,317780,3
dlwodb999,2025,4345795315,LCE_SX_L1448623,1525,2673,40750,7
dlwodb999,2025,4345869869,LCE_SX_L1287976_00,9917,385,38180,1
dlwodb999,2025,4345909535,LCE_SX_L3363788_00,1915,1166,22330,3
dlwodb999,2025,4345962439,LCE_SX_L7455721_00,3013,14267,429830,36
dlwodb999,2025,4345962559,LCE_SX_L3638732_00,4738,781,37000,2
dlwodb999,2025,4345963433,LCE_SX_L0603985_00,1353,4224,57130,12
dlwodb999,2025,4345965132,LCE_SX_L0502049_00,6166,1760,108530,5
dlwodb999,2025,4345965715,LCE_SX_L7238543_00,2653,1881,49900,5
dlwodb999,2025,4345982080,LCE_SX_L6658957_00,1847,4576,84520,12
dlwodb999,2025,4345982813,LCE_SX_L3288871_00,1267,3773,47810,12
dlwodb999,2025,4346009018,LCE_SX_L9329061,38977,770,300120,2
dlwodb999,2025,4346030311,LCE_SX_L2686770_00,5662,1540,87200,4
dlwodb999,2025,4346035129,LCE_SX_L1196765_00,9193,462,42470,1
dlwodb999,2025,4346488959,LCE_SX_L8453698,6075,385,23390,1
dlwodb999,2025,4346489031,LCE_SX_L9000421,6075,385,23390,1
dlwodb999,2025,4346496920,LCE_SX_L5594845_00,5732,913,52330,3
dlwodb999,2025,4346506207,LCE_SX_L5594481_00,5460,715,39040,2
dlwodb999,2025,4346529414,LCE_SX_L7084931,10621,385,40890,1
dlwodb999,2025,4346553490,LCE_SX_L5664731,5057,1155,58410,3
dlwodb999,2025,4346582043,LCE_MX_L7483601_01,766,4851,37180,12
dlwodb999,2025,4346587860,LCE_SX_L0608938,4499,1155,51960,3
dlwodb999,2025,4346617071,LCE_SX_L6916024_00,696,4499,31300,12
dlwodb999,2025,4346638875,LCE_SX_L7229288,2371,1188,28170,4
dlwodb999,2025,4348502760,LCE_SX_L0670576_02,4302,407,17510,1
dlwodb999,2025,4349953886,LCE_SX_L6783870_00,14603,836,122080,3
dlwodb999,2025,4349954695,LCE_SX_L6783358_00,3116,2013,62720,6
dlwodb999,2025,4349966026,LCE_MX_L7230356_00,694,11198,77760,16
dlwodb999,2025,4350015479,,567,7403,41980,21
dlwodb999,2025,4350021045,LCE_SX_L7559967_01,285,6842,19480,17
dlwodb999,2025,4350021990,LCE_MX_L7559962_01,1939,3014,58440,11
dlwodb999,2025,4350117037,LCE_MX_L5561208_00,288,22825,65760,27
dlwodb999,2025,4350117196,LCE_SX_L2467954_00,1272,1045,13290,3
dlwodb999,2025,4350117247,LCE_SX_L2467953_00,1611,1650,26580,5
dlwodb999,2025,4354572863,LCE_SX_L7124659,4712,770,36280,2
dlwodb999,2025,4354575431,LCE_SX_L0606359_02,923,6094,56230,13
dlwodb999,2025,4354610481,LCE_SX_L5904306_00,1541,1177,18140,3
dlwodb999,2025,4354611265,LCE_SX_L3930872_00,356,4026,14330,12
dlwodb999,2025,4354619953,LCE_SX_L7238780_00,3455,2761,95390,17
dlwodb999,2025,4354637881,LCE_MX_L3722661_00,5275,385,20310,1
dlwodb999,2025,4354651667,LCE_SX_L6035769,28699,1144,328320,3
dlwodb999,2025,4354652318,LCE_SX_L9366336_00,2927,770,22540,2
dlwodb999,2025,4354659993,LCE_SX_L6192583_00,1783,880,15690,4
dlwodb999,2025,4354661076,LCE_SX_L7401006_00,1004,1859,18660,4
dlwodb999,2025,4354672084,LCE_MX_L0402852_00,351,9427,33080,28
dlwodb999,2025,4354689084,LCE_SX_L1198574_00,2835,1507,42720,4
dlwodb999,2025,4354690425,LCE_SX_L1067150,10367,297,30790,3
dlwodb999,2025,4361535139,LCE_SX_L8147338_00,7593,1529,116090,5
dlwodb999,2025,4366843883,LCE_SX_L0044887_00,6340,1210,76710,3
dlwodb999,2025,4372973241,LCE_MX_L0421979,2906,2695,78310,7
dlwodb999,2025,4395071133,LCE_MX_L4234389_00,397,13893,55160,19
dlwodb999,2025,4395073887,LCE_MX_L1482288_00,7504,2156,161780,6
dlwodb999,2025,4395077354,LCE_MX_L3245009,5155,4609,237600,6
dlwodb999,2025,4401434381,LCE_MX_L1708484_00,11037,242,26710,2
dlwodb999,2025,4401437290,LCE_MX_L3971916_00,3941,2794,110120,4
dlwodb999,2025,4401438643,LCE_MX_L6401762_00,1986,1254,24900,3
dlwodb999,2025,4401455670,LCE_MX_L3626623_00,3093,3476,107520,7
dlwodb999,2025,4401462868,LCE_MX_L3949693_00,1250,3388,42360,6
dlwodb999,2025,4346493489,LCE_SX_L3659207_00,11709,385,45080,1
dlwodb999,2025,4346517244,LCE_MX_L4410095_00,1218,2926,35650,3
dlwodb999,2025,4401455036,LCE_MX_L4394780_00,1769,1067,18880,2
dlwodb999,2025,4401463416,LCE_MX_L7605879,243,14388,34940,18
dlwodb999,2025,4445333673,LCE_MX_L9387737_00,307,31944,98180,34
dlwodb999,2025,4395073137,LCE_MX_L5089940_00,2130,4972,105880,13
dlwodb999,2025,4395074261,LCE_SX_L4039037_02,20784,792,164610,3
dlwodb999,2025,4401440946,LCE_SX_L6019391,4910,770,37810,2
dlwodb999,2025,4401443696,LCE_SX_L5385524_00,2817,2376,66930,6
dlwodb999,2025,4401443756,LCE_SX_L7841308_00,1223,5643,69040,15
dlwodb999,2025,4401472756,LCE_SX_L2592300_00,14545,385,56000,1
dlwodb999,2025,4435258790,LCE_SX_L7259080_05,5714,308,17600,1
dlwodb999,2025,4438179472,LCE_SX_L6742600_00,12686,2002,253980,7
dlwodb999,2025,4481141428,LCE_MX_L5640177,767,5566,42680,6
dlwodb999,2025,4345962374,쿠팡 스트리트상점,7579,1353,102540,3
dlwodb999,2025,4346518333,LCE_SX_L6286426_00,13762,495,68120,1
dlwodb999,2025,4354616972,LCE_SX_L6967991_00,12117,385,46650,1
dlwodb999,2025,4401449290,LCE_SX_L6835622_00,2797,1265,35380,3
dlwodb999,2025,4481143244,LCE_SX_L2458773_00,23111,495,114400,1
dlwodb999,2025,4481143715,LCE_SX_L8438929_00,249,4477,11150,12
dlwodb999,2025,4481143787,LCE_SX_L5693241,634,2673,16940,6
dlwodb999,2025,297746856,,18352,495,90840,5
dlwodb999,2025,297766967,,16660,297,49480,3
dlwodb999,2026,4345783447,LCE_MX_L4778951_00,457,13233,60510,22
dlwodb999,2026,4346029425,LCE_MX_L1057600_00,851,5720,48680,6
dlwodb999,2026,4346033249,LCE_SX_L3795345_00,1911,1188,22700,2
dlwodb999,2026,4346033763,LCE_SX_L0122168_03,54164,1155,625590,2
dlwodb999,2026,4346563325,LCE_MX_L7286941_00,678,3003,20360,3
dlwodb999,2026,4346594217,LCE_MX_L9251212_00,1804,14036,253180,13
dlwodb999,2026,4346629083,LCE_MX_L5645396_00,10819,781,84500,1
dlwodb999,2026,4346649605,LCE_SX_L0854754_00,242,6589,15940,14
dlwodb999,2026,4349926788,LCE_MX_L7085219_00,2073,8261,171240,8
dlwodb999,2026,4349954695,LCE_SX_L6783358_00,1310,1331,17440,3
dlwodb999,2026,4350015479,,328,6402,20990,18
dlwodb999,2026,4350016273,LCE_SX_L1057702_00,1463,1738,25420,5
dlwodb999,2026,4354598975,LCE_MX_L7561258_00,9817,4697,461100,4
dlwodb999,2026,4354610224,LCE_MX_L5904476_00,475,4246,20170,6
dlwodb999,2026,4354622639,LCE_MX_L5902622_00,543,7227,39240,9
dlwodb999,2026,4354624600,LCE_MX_L7401002_00,808,2321,18760,5
dlwodb999,2026,4354652318,LCE_SX_L9366336_00,3005,825,24790,2
dlwodb999,2026,4354662241,LCE_SX_L7398013_00,6767,759,51360,2
dlwodb999,2026,4354666564,LCE_MX_L7402437_00,1023,4554,46580,4
dlwodb999,2026,4354696424,LCE_MX_L8438353_00,491,4136,20290,4
dlwodb999,2026,4366842296,LCE_SX_L2900153_00,16066,1210,194400,2
dlwodb999,2026,4395071133,LCE_MX_L4234389_00,409,7348,30070,7
dlwodb999,2026,4438178693,LCE_SX_L5323456_00,8403,506,42520,1
dlwodb999,2026,4445332831,LCE_MX_L6180806_00,734,5005,36740,4
dlwodb999,2026,4481139867,LCE_MX_L0896165_00,2287,1815,41510,3
dlwodb999,2026,4481144387,LCE_MX_L6668365_00,832,1859,15470,3
dlwodb999,2026,4615144871,LCE_MX_L7482263,652,10428,68000,10
dlwodb999,2026,4615163507,LCE_MX_L5670633_00,261,22143,57850,25
dlwodb999,2026,4615166541,LCE_MX_L8079239_00,699,19206,134300,21
dlwodb999,2026,4615171186,LCE_MX_L1641848_00,1615,8976,144960,11
dlwodb999,2026,4345796060,LCE_SX_L7426477_17,1199,2255,27030,4
dlwodb999,2026,4349927243,LCE_SX_L7085216_00,1130,3817,43130,7
dlwodb999,2026,4354624417,LCE_SX_L7401465_00,3550,660,23430,2
dlwodb999,2026,4615124381,LCE_SX_L8208268_00,30267,374,113200,3
dlwodb999,2026,4354635409,LCE_SX_L7656914_01,5093,1111,56580,2
dlwodb999,2026,4435260133,LCE_SX_L8191226_00,13175,1177,155070,2
dlwodb999,2026,4519173162,LCE_SX_L8676410_00,1484,1573,23340,4
dlwodb999,2026,4615128164,LCE_SX_L8073040,102403,154,157700,1
dlwodb999,2026,4615133622,LCE_SX_L0044755_01,2227,506,11270,1
dlwodb999,2026,4346597534,LCE_SX_L8022190_00,10228,539,55130,1
dlwodb999,2026,4615128028,LCE_SX_L9011876_00,19227,660,126900,1
dlwodb999,2026,4346014649,LCE_SX_L4762671,12470,319,39780,1
dlwodb999,2026,4435261624,LCE_SX_L4779792_00,11858,506,60000,2
dlwodb000,2025,4058635012,WB8D0F0,2485,1650,41010,7
dlwodb000,2025,4058653382,W9A2DD6,2878,1166,33560,4
dlwodb000,2025,4058669381,,1949,1320,25730,5
dlwodb000,2025,4058726636,,6936,330,22890,1
dlwodb000,2025,4058791603,WC39279,3417,1980,67650,6
dlwodb000,2025,4058822200,W92F2FC,2408,1650,39730,5
dlwodb000,2025,4058926443,WD73B38,5821,1331,77480,5
dlwodb000,2025,4058970704,W4A25CB,11168,660,73710,2
dlwodb000,2025,4296278356,LCE_MX_L5544134,14532,6699,973520,10
dlwodb000,2025,4296279536,LCE_MX_L6166792,1037,17171,177980,23
dlwodb000,2025,4296286017,LCE_MX_L4997617_00,370,9449,34960,12
dlwodb000,2025,4296303503,LCE_MX_L2137786,412,35002,144200,40
dlwodb000,2025,4296307600,,829,9504,78760,11
dlwodb000,2025,4296329134,LCE_MX_L8506539_00,254,19536,49530,21
dlwodb000,2025,4296352232,LCE_MX_L4929969_00,522,10747,56050,13
dlwodb000,2025,4296361938,LCE_MX_L5664404_00,397,9944,39480,13
dlwodb000,2025,4296371603,LCE_MX_L5254223,587,69795,409770,79
dlwodb000,2025,4296387901,,939,5962,55980,8
dlwodb000,2025,4296392811,LCE_MX_L5638179_00,538,6710,36070,9
dlwodb000,2025,4296402136,LCE_MX_L5859473,867,34793,301700,54
dlwodb000,2025,4296414885,LCE_MX_L6944915_00,2139,6930,148250,8
dlwodb000,2025,4296433142,LCE_MX_L1058203_00,2987,2321,69320,3
dlwodb000,2025,4296436051,LCE_MX_L1168881_00,298,24178,72020,31
dlwodb000,2025,4296439029,LCE_MX_L7987313_00,256,26136,66920,41
dlwodb000,2025,4296445948,LCE_MX_L3608611_01,347,22924,79440,35
dlwodb000,2025,4296452976,LCE_MX_L5016718_00,954,2013,19200,5
dlwodb000,2025,4296506479,LCE_MX_L1175853,372,4862,18080,8
dlwodb000,2025,4296515125,LCE_MX_L5650387_00,1091,10494,114520,11
dlwodb000,2025,4296524037,LCE_MX_L5598525_00,4747,4103,194760,8
dlwodb000,2025,4296610737,LCE_MX_L6009192,267,28776,76720,34
dlwodb000,2025,4298953234,LCE_SX_L5489191_00,782,33594,262700,39
dlwodb000,2025,4298954270,LCE_SX_L1036845,1301,8767,114040,10
dlwodb000,2025,4298970433,LCE_MX_L7182630_00,575,11704,67350,20
dlwodb000,2025,4298972450,LCE_MX_L5716412_00,278,41690,115760,89
dlwodb000,2025,4298973770,LCE_MX_L8109626_00,888,27137,241080,52
